SaleID;Date;CarID;CustomerID;DealershipID;SalePrice;LeadSource;CampaignID
SALE-1130;06.05.2023;CAR-015;CUST-1871;DLR-02;70840;Web-Organic;(not set)
SALE-1131;19.03.2025;CAR-001;CUST-2020;DLR-04;51700;Referral;(not set)
SALE-1132;27.01.2025;CAR-001;CUST-1171;DLR-02;53900;Walk-in;(not set)
SALE-1133;19.04.2023;CAR-010;CUST-1515;DLR-02;137200;Web-Campaign;CMP-07
SALE-1134;25.05.2024;CAR-007;CUST-1398;DLR-05;60450;Web-Campaign;CMP-07
SALE-1135;23.09.2023;CAR-007;CUST-2091;DLR-01;63700;Web-Campaign;CMP-02
SALE-1136;19.05.2025;CAR-005;CUST-1644;DLR-04;117500;Web-Campaign;CMP-02
SALE-1137;07.04.2023;CAR-007;CUST-1341;DLR-04;59800;Web-Organic;(not set)
SALE-1138;01.07.2025;CAR-004;CUST-1897;DLR-01;109250;Web-Organic;(not set)
SALE-1139;15.05.2024;CAR-002;CUST-1650;DLR-04;57040;Web-Organic;(not set)
SALE-1140;31.05.2025;CAR-008;CUST-1851;DLR-04;70560;Web-Campaign;CMP-02
SALE-1141;23.06.2025;CAR-015;CUST-2013;DLR-05;72380;Web-Organic;(not set)
SALE-1142;13.10.2023;CAR-003;CUST-1541;DLR-01;70500;Web-Organic;(not set)
SALE-1143;30.07.2025;CAR-012;CUST-1492;DLR-01;119600;Web-Campaign;CMP-13
SALE-1144;20.07.2025;CAR-006;CUST-2062;DLR-05;39060;Web-Campaign;CMP-06
SALE-1145;17.03.2024;CAR-016;CUST-1901;DLR-03;83600;Walk-in;(not set)
SALE-1146;24.12.2024;CAR-016;CUST-1709;DLR-02;85360;Web-Organic;(not set)
SALE-1147;02.09.2024;CAR-001;CUST-1531;DLR-03;52250;Referral;(not set)
SALE-1148;28.07.2025;CAR-007;CUST-1054;DLR-03;61750;Web-Organic;(not set)
SALE-1149;01.08.2025;CAR-001;CUST-1232;DLR-04;51700;Web-Campaign;CMP-02
SALE-1150;21.02.2024;CAR-008;CUST-2005;DLR-03;68400;Walk-in;(not set)
SALE-1151;03.06.2025;CAR-011;CUST-1915;DLR-01;82720;Web-Campaign;CMP-01
SALE-1152;28.07.2025;CAR-007;CUST-2304;DLR-03;63050;Web-Campaign;CMP-12
SALE-1153;16.07.2025;CAR-007;CUST-2394;DLR-01;62400;Web-Campaign;CMP-04
SALE-1154;03.08.2024;CAR-005;CUST-1999;DLR-05;116250;Web-Campaign;CMP-09
SALE-1155;26.10.2024;CAR-016;CUST-1766;DLR-04;80960;Web-Campaign;CMP-08
SALE-1156;08.11.2024;CAR-006;CUST-1494;DLR-05;39480;Web-Organic;(not set)
SALE-1157;26.03.2024;CAR-003;CUST-2237;DLR-04;71250;Web-Campaign;CMP-12
SALE-1158;28.05.2024;CAR-001;CUST-1982;DLR-02;52250;Web-Campaign;CMP-02
SALE-1159;19.08.2025;CAR-004;CUST-1937;DLR-03;108100;Web-Campaign;CMP-03
SALE-1160;28.06.2023;CAR-013;CUST-1058;DLR-02;74400;Web-Campaign;CMP-02
SALE-1161;17.05.2024;CAR-015;CUST-2077;DLR-02;70840;Walk-in;(not set)
SALE-1162;05.10.2024;CAR-015;CUST-1499;DLR-01;74690;Web-Campaign;CMP-06
SALE-1163;18.01.2024;CAR-015;CUST-1604;DLR-05;74690;Web-Campaign;CMP-02
SALE-1164;15.10.2023;CAR-007;CUST-2236;DLR-03;63700;Walk-in;(not set)
SALE-1165;11.07.2023;CAR-002;CUST-2340;DLR-01;60140;Web-Campaign;CMP-14
SALE-1166;08.03.2025;CAR-008;CUST-1915;DLR-03;66240;Walk-in;(not set)
SALE-1167;12.04.2025;CAR-016;CUST-1472;DLR-02;81840;Walk-in;(not set)
SALE-1168;14.09.2024;CAR-001;CUST-1044;DLR-01;51150;Walk-in;(not set)
SALE-1169;07.09.2024;CAR-013;CUST-1943;DLR-02;78400;Web-Campaign;CMP-14
SALE-1170;11.01.2025;CAR-001;CUST-1996;DLR-01;52800;Web-Campaign;CMP-02
SALE-1171;15.06.2025;CAR-001;CUST-2445;DLR-03;51700;Walk-in;(not set)
SALE-1172;05.11.2023;CAR-010;CUST-2286;DLR-01;135800;Web-Campaign;CMP-01
SALE-1173;28.06.2023;CAR-005;CUST-1209;DLR-02;115000;Web-Campaign;CMP-03
SALE-1174;16.06.2023;CAR-002;CUST-2104;DLR-01;57040;Web-Campaign;CMP-09
SALE-1175;02.11.2024;CAR-012;CUST-2025;DLR-05;124800;Walk-in;(not set)
SALE-1176;02.09.2024;CAR-011;CUST-1037;DLR-01;83600;Web-Organic;(not set)
SALE-1177;26.12.2023;CAR-011;CUST-1182;DLR-02;85360;Web-Campaign;CMP-04
SALE-1178;14.06.2023;CAR-006;CUST-1688;DLR-02;39060;Web-Campaign;CMP-13
SALE-1179;10.05.2023;CAR-010;CUST-1243;DLR-03;131600;Web-Campaign;CMP-07
SALE-1180;05.03.2023;CAR-007;CUST-1560;DLR-05;61100;Web-Campaign;CMP-08
SALE-1181;29.05.2024;CAR-006;CUST-2106;DLR-03;39480;Walk-in;(not set)
SALE-1182;05.04.2024;CAR-004;CUST-2100;DLR-02;106950;Referral;(not set)
SALE-1183;26.05.2024;CAR-006;CUST-1642;DLR-01;40320;Web-Campaign;CMP-10
SALE-1184;18.08.2023;CAR-004;CUST-1594;DLR-03;105800;Referral;(not set)
SALE-1185;13.12.2024;CAR-004;CUST-1464;DLR-01;112700;Web-Campaign;CMP-05
SALE-1186;02.11.2024;CAR-015;CUST-1382;DLR-01;73150;Web-Campaign;CMP-06
SALE-1187;09.09.2025;CAR-001;CUST-1367;DLR-05;52800;Web-Campaign;CMP-06
SALE-1188;14.10.2024;CAR-007;CUST-1185;DLR-04;60450;Web-Campaign;CMP-12
SALE-1189;23.04.2023;CAR-007;CUST-1113;DLR-05;59800;Web-Campaign;CMP-13
SALE-1190;08.06.2025;CAR-006;CUST-1544;DLR-03;40320;Walk-in;(not set)
SALE-1191;18.03.2024;CAR-009;CUST-1548;DLR-02;83300;Web-Campaign;CMP-06
SALE-1192;05.08.2023;CAR-014;CUST-2009;DLR-02;139500;Walk-in;(not set)
SALE-1193;05.11.2024;CAR-004;CUST-1425;DLR-03;111550;Web-Organic;(not set)
SALE-1194;06.11.2023;CAR-001;CUST-2085;DLR-02;53350;Web-Campaign;CMP-02
SALE-1195;31.12.2024;CAR-015;CUST-2153;DLR-02;73920;Web-Campaign;CMP-14
SALE-1196;25.05.2024;CAR-003;CUST-1537;DLR-05;69000;Web-Organic;(not set)
SALE-1197;16.10.2024;CAR-012;CUST-1180;DLR-02;122200;Web-Organic;(not set)
SALE-1198;02.03.2024;CAR-009;CUST-1713;DLR-03;81600;Web-Campaign;CMP-10
SALE-1199;29.09.2024;CAR-013;CUST-1586;DLR-02;78400;Web-Campaign;CMP-06
SALE-1200;14.09.2025;CAR-009;CUST-1997;DLR-02;78200;Web-Campaign;CMP-02
SALE-1201;14.08.2025;CAR-003;CUST-1140;DLR-03;71250;Web-Campaign;CMP-01
SALE-1202;02.03.2024;CAR-013;CUST-1045;DLR-03;73600;Walk-in;(not set)
SALE-1203;01.02.2025;CAR-012;CUST-2245;DLR-05;124800;Web-Campaign;CMP-04
SALE-1204;21.07.2024;CAR-009;CUST-2172;DLR-05;83300;Walk-in;(not set)
SALE-1205;03.03.2025;CAR-008;CUST-1902;DLR-05;66960;Web-Campaign;CMP-02
SALE-1206;16.01.2025;CAR-001;CUST-1469;DLR-04;51150;Web-Organic;(not set)
SALE-1207;29.11.2024;CAR-003;CUST-1116;DLR-03;69000;Walk-in;(not set)
SALE-1208;19.02.2024;CAR-006;CUST-1153;DLR-04;39060;Walk-in;(not set)
SALE-1209;12.02.2024;CAR-006;CUST-2457;DLR-04;39480;Web-Organic;(not set)
SALE-1210;12.03.2024;CAR-014;CUST-1876;DLR-05;141000;Web-Campaign;CMP-02
SALE-1211;16.03.2024;CAR-015;CUST-1776;DLR-04;72380;Web-Organic;(not set)
SALE-1212;19.03.2025;CAR-001;CUST-1499;DLR-05;51150;Web-Campaign;CMP-10
SALE-1213;09.08.2023;CAR-010;CUST-1886;DLR-02;134400;Web-Organic;(not set)
SALE-1214;03.06.2025;CAR-015;CUST-1252;DLR-02;74690;Web-Campaign;CMP-13
SALE-1215;11.04.2024;CAR-003;CUST-2359;DLR-03;69750;Web-Campaign;CMP-08
SALE-1216;01.03.2024;CAR-015;CUST-1824;DLR-03;73150;Walk-in;(not set)
SALE-1217;29.08.2023;CAR-010;CUST-1103;DLR-05;128800;Walk-in;(not set)
SALE-1218;23.04.2025;CAR-001;CUST-2135;DLR-01;50600;Referral;(not set)
SALE-1219;08.06.2025;CAR-015;CUST-1044;DLR-04;75460;Web-Campaign;CMP-10
SALE-1220;22.05.2025;CAR-009;CUST-2092;DLR-04;78200;Web-Campaign;CMP-07
SALE-1221;20.02.2023;CAR-003;CUST-1040;DLR-04;70500;Web-Campaign;CMP-10
SALE-1222;16.09.2023;CAR-005;CUST-1709;DLR-03;118750;Web-Organic;(not set)
SALE-1223;14.02.2024;CAR-007;CUST-1224;DLR-04;61750;Referral;(not set)
SALE-1224;01.01.2024;CAR-015;CUST-1902;DLR-05;73920;Web-Campaign;CMP-03
SALE-1225;10.04.2023;CAR-016;CUST-2464;DLR-05;81840;Web-Campaign;CMP-11
SALE-1226;26.04.2025;CAR-004;CUST-1550;DLR-05;105800;Referral;(not set)
SALE-1227;09.09.2023;CAR-004;CUST-2191;DLR-02;110400;Web-Campaign;CMP-11
SALE-1228;10.12.2023;CAR-005;CUST-2042;DLR-04;120000;Web-Campaign;CMP-12
SALE-1229;26.05.2024;CAR-005;CUST-1519;DLR-02;122500;Web-Campaign;CMP-05
SALE-1230;26.07.2023;CAR-004;CUST-2464;DLR-02;105800;Web-Campaign;CMP-11
SALE-1231;29.01.2025;CAR-013;CUST-2095;DLR-05;74400;Web-Organic;(not set)
SALE-1232;30.01.2025;CAR-012;CUST-1120;DLR-04;123500;Web-Campaign;CMP-07
SALE-1233;18.04.2025;CAR-013;CUST-1315;DLR-05;73600;Web-Organic;(not set)
SALE-1234;12.11.2024;CAR-008;CUST-1487;DLR-04;70560;Web-Campaign;CMP-02
SALE-1235;14.11.2024;CAR-013;CUST-1168;DLR-05;76800;Web-Organic;(not set)
SALE-1236;17.09.2025;CAR-014;CUST-1173;DLR-02;145500;Web-Organic;(not set)
SALE-1237;31.08.2025;CAR-016;CUST-1103;DLR-05;81840;Referral;(not set)
SALE-1238;06.04.2024;CAR-002;CUST-1694;DLR-01;57660;Web-Campaign;CMP-11
SALE-1239;08.05.2024;CAR-015;CUST-1051;DLR-03;70840;Web-Campaign;CMP-10
SALE-1240;29.04.2023;CAR-015;CUST-1035;DLR-02;70840;Referral;(not set)
SALE-1241;21.01.2025;CAR-001;CUST-1078;DLR-03;52250;Web-Campaign;CMP-09
SALE-1242;14.02.2024;CAR-006;CUST-1673;DLR-04;39480;Walk-in;(not set)
SALE-1243;16.03.2023;CAR-012;CUST-2445;DLR-01;120900;Referral;(not set)
SALE-1244;16.08.2024;CAR-003;CUST-2179;DLR-04;69000;Web-Organic;(not set)
SALE-1245;17.10.2024;CAR-008;CUST-2195;DLR-05;66240;Web-Campaign;CMP-07
SALE-1246;21.01.2025;CAR-004;CUST-2014;DLR-02;106950;Web-Campaign;CMP-06
SALE-1247;26.09.2023;CAR-011;CUST-1909;DLR-04;84480;Web-Campaign;CMP-03
SALE-1248;09.02.2025;CAR-011;CUST-1606;DLR-01;82720;Web-Campaign;CMP-05
SALE-1249;26.01.2024;CAR-013;CUST-2277;DLR-05;78400;Referral;(not set)
SALE-1250;02.02.2024;CAR-002;CUST-2375;DLR-03;58280;Web-Campaign;CMP-13
SALE-1251;23.04.2023;CAR-014;CUST-1085;DLR-03;144000;Web-Organic;(not set)
SALE-1252;25.11.2024;CAR-014;CUST-1070;DLR-04;139500;Referral;(not set)
SALE-1253;12.03.2025;CAR-013;CUST-2059;DLR-01;76000;Walk-in;(not set)
SALE-1254;03.08.2023;CAR-009;CUST-1803;DLR-05;78200;Web-Organic;(not set)
SALE-1255;10.07.2024;CAR-012;CUST-1912;DLR-01;123500;Web-Campaign;CMP-11
SALE-1256;10.11.2023;CAR-005;CUST-1862;DLR-02;115000;Web-Organic;(not set)
SALE-1257;07.03.2024;CAR-006;CUST-2046;DLR-05;41160;Web-Campaign;CMP-11
SALE-1258;20.05.2023;CAR-010;CUST-1981;DLR-03;134400;Web-Campaign;CMP-11
SALE-1259;24.05.2025;CAR-005;CUST-1154;DLR-04;121250;Web-Campaign;CMP-06
SALE-1260;30.06.2025;CAR-003;CUST-2376;DLR-03;72750;Web-Organic;(not set)
SALE-1261;24.04.2024;CAR-004;CUST-1285;DLR-01;110400;Web-Campaign;CMP-10
SALE-1262;05.02.2024;CAR-003;CUST-1822;DLR-02;72000;Walk-in;(not set)
SALE-1263;18.09.2024;CAR-016;CUST-1288;DLR-01;86240;Web-Campaign;CMP-01
SALE-1264;10.04.2025;CAR-011;CUST-1417;DLR-05;83600;Web-Campaign;CMP-06
SALE-1265;17.05.2025;CAR-005;CUST-1302;DLR-02;121250;Web-Campaign;CMP-03
SALE-1266;08.01.2025;CAR-011;CUST-2119;DLR-01;80960;Referral;(not set)
SALE-1267;15.03.2024;CAR-001;CUST-1489;DLR-04;51700;Walk-in;(not set)
SALE-1268;20.05.2023;CAR-007;CUST-1230;DLR-03;60450;Web-Campaign;CMP-11
SALE-1269;03.04.2024;CAR-003;CUST-1721;DLR-05;69750;Web-Campaign;CMP-14
SALE-1270;29.09.2025;CAR-014;CUST-1588;DLR-01;144000;Web-Campaign;CMP-13
SALE-1271;03.02.2024;CAR-007;CUST-2022;DLR-03;61100;Walk-in;(not set)
SALE-1272;07.09.2024;CAR-016;CUST-1570;DLR-03;84480;Web-Campaign;CMP-01
SALE-1273;18.08.2025;CAR-007;CUST-1793;DLR-01;59800;Web-Organic;(not set)
SALE-1274;27.05.2024;CAR-002;CUST-1165;DLR-03;57040;Walk-in;(not set)
SALE-1275;31.05.2023;CAR-009;CUST-1624;DLR-04;79900;Walk-in;(not set)
SALE-1276;07.10.2023;CAR-014;CUST-2144;DLR-02;141000;Web-Organic;(not set)
SALE-1277;03.11.2023;CAR-005;CUST-2180;DLR-01;121250;Referral;(not set)
SALE-1278;28.01.2024;CAR-002;CUST-1060;DLR-02;57660;Web-Organic;(not set)
SALE-1279;01.03.2023;CAR-014;CUST-1451;DLR-03;144000;Web-Campaign;CMP-02
SALE-1280;27.10.2024;CAR-016;CUST-2102;DLR-05;83600;Walk-in;(not set)
SALE-1281;08.12.2023;CAR-013;CUST-1044;DLR-05;75200;Web-Campaign;CMP-13
SALE-1282;09.07.2023;CAR-007;CUST-2299;DLR-02;61750;Web-Campaign;CMP-01
SALE-1283;28.08.2025;CAR-009;CUST-2388;DLR-03;82450;Web-Campaign;CMP-14
SALE-1284;07.01.2025;CAR-010;CUST-1179;DLR-01;134400;Referral;(not set)
SALE-1285;28.09.2025;CAR-006;CUST-1524;DLR-05;40320;Walk-in;(not set)
SALE-1286;14.10.2024;CAR-004;CUST-2074;DLR-04;111550;Referral;(not set)
SALE-1287;30.08.2023;CAR-014;CUST-1973;DLR-01;144000;Walk-in;(not set)
SALE-1288;14.03.2025;CAR-006;CUST-2410;DLR-03;38640;Walk-in;(not set)
SALE-1288;14.03.2025;CAR-006;CUST-2410;DLR-03;38640;(not set);(not set)
SALE-1289;09.02.2024;CAR-013;CUST-1623;DLR-03;78400;Web-Campaign;CMP-13
SALE-1290;17.03.2025;CAR-014;CUST-2153;DLR-01;145500;Web-Campaign;CMP-07
SALE-1291;15.05.2023;CAR-008;CUST-1790;DLR-05;69840;Web-Organic;(not set)
SALE-1292;19.08.2023;CAR-005;CUST-1636;DLR-02;117500;Walk-in;(not set)
SALE-1293;04.03.2023;CAR-013;CUST-2473;DLR-03;74400;Web-Campaign;CMP-05
SALE-1294;15.01.2025;CAR-003;CUST-1069;DLR-01;69750;Web-Campaign;CMP-02
SALE-1295;12.09.2025;CAR-001;CUST-1309;DLR-01;52800;Web-Campaign;CMP-05
SALE-1296;20.07.2023;CAR-016;CUST-1962;DLR-03;83600;Web-Campaign;CMP-09
SALE-1297;17.05.2023;CAR-004;CUST-1776;DLR-04;111550;Web-Organic;(not set)
SALE-1298;07.08.2025;CAR-012;CUST-1625;DLR-03;124800;Web-Organic;(not set)
SALE-1299;21.03.2024;CAR-004;CUST-1205;DLR-03;106950;Web-Campaign;CMP-02
SALE-1300;13.04.2025;CAR-011;CUST-2119;DLR-02;80960;Web-Campaign;CMP-12
SALE-1301;02.10.2023;CAR-012;CUST-1615;DLR-04;123500;Walk-in;(not set)
SALE-1302;12.06.2023;CAR-002;CUST-1825;DLR-04;58900;Walk-in;(not set)
SALE-1303;19.01.2024;CAR-015;CUST-1854;DLR-02;72380;Web-Campaign;CMP-12
SALE-1304;11.06.2024;CAR-014;CUST-1525;DLR-05;138000;Web-Organic;(not set)
SALE-1305;28.04.2023;CAR-014;CUST-1738;DLR-05;138000;Walk-in;(not set)
SALE-1306;31.07.2024;CAR-006;CUST-1063;DLR-03;39480;Referral;(not set)
SALE-1307;04.10.2024;CAR-008;CUST-1317;DLR-02;70560;Web-Campaign;CMP-04
SALE-1308;12.09.2025;CAR-004;CUST-1459;DLR-05;105800;Walk-in;(not set)
SALE-1309;30.07.2024;CAR-012;CUST-1447;DLR-01;123500;Web-Campaign;CMP-10
SALE-1310;28.06.2023;CAR-015;CUST-1998;DLR-03;71610;Referral;(not set)
SALE-1311;13.09.2023;CAR-007;CUST-1130;DLR-01;62400;Web-Organic;(not set)
SALE-1312;13.07.2024;CAR-001;CUST-2391;DLR-02;53350;Web-Campaign;CMP-01
SALE-1313;13.10.2023;CAR-002;CUST-1288;DLR-01;57660;Web-Organic;(not set)
SALE-1314;15.06.2025;CAR-010;CUST-1194;DLR-05;128800;Referral;(not set)
SALE-1315;18.01.2024;CAR-010;CUST-2249;DLR-02;130200;Web-Organic;(not set)
SALE-1316;11.09.2024;CAR-004;CUST-1200;DLR-05;110400;Walk-in;(not set)
SALE-1317;29.04.2024;CAR-012;CUST-1210;DLR-02;122200;Web-Organic;(not set)
SALE-1318;13.09.2025;CAR-014;CUST-2383;DLR-05;142500;Walk-in;(not set)
SALE-1319;21.11.2023;CAR-007;CUST-1262;DLR-02;61100;Web-Campaign;CMP-12
SALE-1320;15.04.2023;CAR-005;CUST-1201;DLR-05;117500;Walk-in;(not set)
SALE-1321;02.03.2024;CAR-005;CUST-2336;DLR-01;121250;Web-Campaign;CMP-03
SALE-1322;04.05.2025;CAR-002;CUST-1270;DLR-05;57040;Web-Organic;(not set)
SALE-1323;29.03.2024;CAR-014;CUST-1601;DLR-02;139500;Web-Organic;(not set)
SALE-1324;26.01.2025;CAR-011;CUST-1192;DLR-05;83600;Web-Organic;(not set)
SALE-1325;23.10.2024;CAR-014;CUST-1223;DLR-01;144000;Web-Campaign;CMP-08
SALE-1326;29.09.2024;CAR-006;CUST-2470;DLR-04;40320;Referral;(not set)
SALE-1327;08.04.2025;CAR-009;CUST-1325;DLR-04;79050;Web-Campaign;CMP-06
SALE-1328;14.01.2025;CAR-013;CUST-1120;DLR-03;76000;Web-Campaign;CMP-13
SALE-1329;01.12.2023;CAR-002;CUST-1012;DLR-02;57040;Web-Organic;(not set)
SALE-1330;28.08.2023;CAR-005;CUST-1236;DLR-01;116250;Referral;(not set)
SALE-1331;09.02.2024;CAR-009;CUST-2265;DLR-01;79050;Walk-in;(not set)
SALE-1332;23.04.2023;CAR-002;CUST-1718;DLR-02;60140;Web-Organic;(not set)
SALE-1333;23.06.2023;CAR-007;CUST-1809;DLR-02;61100;Web-Campaign;CMP-05
SALE-1334;24.06.2024;CAR-009;CUST-1683;DLR-01;83300;Web-Campaign;CMP-12
SALE-1335;12.11.2023;CAR-003;CUST-1344;DLR-03;72750;Web-Campaign;CMP-11
SALE-1336;09.03.2023;CAR-005;CUST-1535;DLR-05;116250;Web-Organic;(not set)
SALE-1337;31.03.2023;CAR-007;CUST-1288;DLR-01;63700;Web-Organic;(not set)
SALE-1338;13.11.2023;CAR-008;CUST-1924;DLR-04;66960;Web-Campaign;CMP-01
SALE-1339;19.03.2023;CAR-006;CUST-1210;DLR-04;38640;Referral;(not set)
SALE-1340;26.05.2024;CAR-015;CUST-2373;DLR-03;75460;Web-Campaign;CMP-07
SALE-1341;05.06.2023;CAR-003;CUST-2238;DLR-01;71250;Web-Campaign;CMP-03
SALE-1342;28.03.2025;CAR-002;CUST-2222;DLR-02;57040;Web-Organic;(not set)
SALE-1343;14.06.2024;CAR-012;CUST-2345;DLR-02;120900;Walk-in;(not set)
SALE-1344;16.06.2024;CAR-009;CUST-1179;DLR-01;82450;Web-Campaign;CMP-09
SALE-1345;09.08.2024;CAR-004;CUST-1679;DLR-04;112700;Web-Organic;(not set)
SALE-1346;19.02.2024;CAR-001;CUST-1596;DLR-05;51700;Web-Campaign;CMP-07
SALE-1347;12.11.2023;CAR-003;CUST-1466;DLR-02;69000;Web-Campaign;CMP-03
SALE-1348;03.03.2023;CAR-003;CUST-2422;DLR-04;72000;Web-Organic;(not set)
SALE-1349;10.02.2024;CAR-013;CUST-2355;DLR-01;75200;Web-Campaign;CMP-13
SALE-1350;06.07.2024;CAR-014;CUST-1392;DLR-02;147000;Web-Campaign;CMP-14
SALE-1351;21.01.2024;CAR-009;CUST-2315;DLR-02;81600;Web-Campaign;CMP-05
SALE-1352;22.04.2023;CAR-008;CUST-2246;DLR-04;67680;Web-Campaign;CMP-14
SALE-1353;28.03.2023;CAR-011;CUST-2403;DLR-01;83600;Walk-in;(not set)
SALE-1354;15.06.2024;CAR-011;CUST-1465;DLR-05;85360;Web-Organic;(not set)
SALE-1355;26.05.2025;CAR-010;CUST-1370;DLR-03;135800;Referral;(not set)
SALE-1356;13.04.2024;CAR-009;CUST-1069;DLR-04;79900;Walk-in;(not set)
SALE-1357;11.01.2024;CAR-008;CUST-1947;DLR-04;67680;Web-Campaign;CMP-05
SALE-1358;24.03.2025;CAR-015;CUST-2454;DLR-03;71610;Web-Campaign;CMP-11
SALE-1359;18.12.2024;CAR-009;CUST-1953;DLR-03;82450;Web-Campaign;CMP-08
SALE-1360;15.12.2024;CAR-014;CUST-2018;DLR-04;141000;Web-Organic;(not set)
SALE-1361;14.04.2023;CAR-014;CUST-1575;DLR-05;139500;Web-Campaign;CMP-13
SALE-1362;07.06.2024;CAR-010;CUST-1305;DLR-01;130200;Web-Campaign;CMP-10
SALE-1363;18.07.2024;CAR-004;CUST-1473;DLR-05;108100;Web-Organic;(not set)
SALE-1364;12.03.2024;CAR-009;CUST-1065;DLR-03;81600;Web-Organic;(not set)
SALE-1365;04.06.2024;CAR-010;CUST-2050;DLR-05;135800;Referral;(not set)
SALE-1366;27.11.2024;CAR-001;CUST-1027;DLR-01;52250;Referral;(not set)
SALE-1367;30.12.2023;CAR-002;CUST-2124;DLR-03;60760;Web-Campaign;CMP-11
SALE-1368;14.01.2025;CAR-009;CUST-1845;DLR-04;82450;Web-Campaign;CMP-11
SALE-1369;01.11.2024;CAR-009;CUST-1696;DLR-05;78200;Web-Campaign;CMP-14
SALE-1370;22.09.2025;CAR-005;CUST-1855;DLR-05;121250;Web-Campaign;CMP-11
SALE-1371;30.09.2025;CAR-002;CUST-2083;DLR-02;60140;Referral;(not set)
SALE-1372;21.03.2024;CAR-011;CUST-1952;DLR-05;83600;Web-Campaign;CMP-07
SALE-1373;22.06.2024;CAR-003;CUST-2400;DLR-03;73500;Web-Organic;(not set)
SALE-1374;09.03.2024;CAR-003;CUST-1420;DLR-02;72000;Walk-in;(not set)
SALE-1375;30.10.2023;CAR-011;CUST-2299;DLR-05;84480;Web-Organic;(not set)
SALE-1376;26.11.2024;CAR-013;CUST-1542;DLR-01;76000;Web-Campaign;CMP-04
SALE-1377;04.09.2024;CAR-008;CUST-1912;DLR-01;66240;Web-Organic;(not set)
SALE-1378;02.04.2023;CAR-012;CUST-2273;DLR-02;127400;Web-Campaign;CMP-06
SALE-1379;03.05.2023;CAR-014;CUST-1863;DLR-05;144000;Referral;(not set)
SALE-1380;27.08.2023;CAR-012;CUST-1619;DLR-04;127400;Web-Campaign;CMP-07
SALE-1381;22.07.2024;CAR-009;CUST-2197;DLR-02;79900;Web-Organic;(not set)
SALE-1382;15.07.2024;CAR-013;CUST-2070;DLR-05;78400;Walk-in;(not set)
SALE-1383;23.01.2024;CAR-012;CUST-1861;DLR-04;120900;Web-Campaign;CMP-01
SALE-1384;27.05.2025;CAR-006;CUST-1968;DLR-05;39480;Walk-in;(not set)
SALE-1385;13.06.2024;CAR-007;CUST-1781;DLR-01;61750;Web-Campaign;CMP-10
SALE-1386;29.04.2025;CAR-014;CUST-1878;DLR-03;142500;Walk-in;(not set)
SALE-1387;15.07.2025;CAR-013;CUST-1093;DLR-04;74400;Web-Campaign;CMP-09
SALE-1388;30.08.2023;CAR-004;CUST-2124;DLR-01;108100;Web-Campaign;CMP-05
SALE-1389;26.09.2025;CAR-005;CUST-1852;DLR-05;117500;Walk-in;(not set)
SALE-1390;02.07.2025;CAR-014;CUST-1236;DLR-03;138000;Web-Campaign;CMP-12
SALE-1391;21.09.2024;CAR-001;CUST-1067;DLR-05;53350;Web-Campaign;CMP-07
SALE-1392;02.03.2025;CAR-011;CUST-1413;DLR-03;80960;Walk-in;(not set)
SALE-1393;11.03.2024;CAR-016;CUST-1744;DLR-03;85360;Referral;(not set)
SALE-1394;31.05.2023;CAR-009;CUST-2471;DLR-01;82450;Web-Campaign;CMP-11
SALE-1395;04.02.2025;CAR-015;CUST-2213;DLR-03;72380;Web-Organic;(not set)
SALE-1396;31.08.2024;CAR-003;CUST-1606;DLR-05;72750;Web-Campaign;CMP-03
SALE-1397;27.08.2025;CAR-002;CUST-1983;DLR-04;60760;Web-Campaign;CMP-07
SALE-1398;03.04.2023;CAR-005;CUST-1859;DLR-02;115000;Web-Campaign;CMP-02
SALE-1399;21.11.2023;CAR-014;CUST-1767;DLR-04;139500;Walk-in;(not set)
SALE-1400;05.04.2025;CAR-014;CUST-1037;DLR-01;139500;Web-Organic;(not set)
SALE-1401;18.08.2025;CAR-009;CUST-1882;DLR-04;78200;Web-Campaign;CMP-07
SALE-1402;09.02.2024;CAR-012;CUST-2442;DLR-05;126100;Web-Organic;(not set)
SALE-1403;22.10.2023;CAR-015;CUST-2366;DLR-03;73150;Walk-in;(not set)
SALE-1404;22.06.2023;CAR-011;CUST-2266;DLR-03;86240;Referral;(not set)
SALE-1405;08.07.2023;CAR-004;CUST-1066;DLR-05;105800;Walk-in;(not set)
SALE-1406;06.01.2024;CAR-011;CUST-2002;DLR-01;85360;Walk-in;(not set)
SALE-1407;30.01.2024;CAR-014;CUST-1002;DLR-02;138000;Web-Campaign;CMP-03
SALE-1408;22.09.2025;CAR-014;CUST-2087;DLR-01;141000;Walk-in;(not set)
SALE-1409;23.04.2024;CAR-016;CUST-1124;DLR-03;82720;Web-Campaign;CMP-09
SALE-1410;05.03.2024;CAR-007;CUST-1301;DLR-01;63700;Web-Organic;(not set)
SALE-1411;21.11.2024;CAR-015;CUST-1200;DLR-02;70840;Walk-in;(not set)
SALE-1412;14.07.2025;CAR-012;CUST-1299;DLR-05;126100;Web-Campaign;CMP-01
SALE-1413;05.11.2024;CAR-002;CUST-2498;DLR-04;60760;Web-Organic;(not set)
SALE-1414;02.06.2024;CAR-011;CUST-1018;DLR-05;80960;Walk-in;(not set)
SALE-1415;27.07.2024;CAR-014;CUST-2063;DLR-03;145500;Web-Organic;(not set)
