SessionID;Date;CustomerID;CampaignID;Source;Medium;PageViews;EngagedSessions;Conversion
SID-00368;24.06.2024;CUST-2170;CMP-04;newsletter;email;9;0;0
SID-00369;24.03.2024;CUST-1383;(not set);instagram;social;5;0;0
SID-00370;22.09.2023;CUST-1262;(not set);newsletter;email;3;0;0
SID-00371;05.07.2023;CUST-2373;CMP-05;youtube;video;3;1;1
SID-00372;24.05.2024;CUST-1636;CMP-04;google;cpc;2;1;0
SID-00373;04.08.2025;CUST-1933;CMP-05;youtube;video;7;0;0
SID-00374;01.10.2023;CUST-1593;CMP-11;google;cpc;3;1;0
SID-00375;29.07.2024;CUST-1409;(not set);instagram;social;9;1;0
SID-00376;19.07.2025;CUST-1865;CMP-12;bing;cpc;7;0;0
SID-00377;04.09.2025;CUST-1511;(not set);youtube;video;2;1;0
SID-00378;15.04.2025;CUST-1915;(not set);newsletter;email;3;1;0
SID-00379;21.02.2023;CUST-1934;(not set);(direct);none;4;1;0
SID-00380;01.06.2024;CUST-1769;CMP-13;bing;cpc;1;1;0
SID-00381;22.08.2023;CUST-2441;CMP-03;youtube;video;3;0;0
SID-00382;18.12.2023;CUST-1767;(not set);google;cpc;3;0;0
SID-00382;18.12.2023;CUST-1767;(not set);;;;;
SID-00383;20.06.2023;CUST-2217;CMP-05;bing;cpc;2;1;0
SID-00384;08.09.2023;CUST-2443;(not set);google;cpc;1;1;0
SID-00385;04.08.2025;CUST-1556;CMP-09;google;cpc;9;1;1
SID-00386;13.08.2023;CUST-2422;CMP-03;(direct);none;3;1;0
SID-00387;27.05.2025;CUST-1500;(not set);google;cpc;2;1;0
SID-00388;27.09.2024;CUST-1958;(not set);google;cpc;3;0;0
SID-00389;29.08.2025;CUST-1197;CMP-11;newsletter;email;9;0;0
SID-00390;20.12.2023;CUST-1954;(not set);google;cpc;1;1;1
SID-00391;23.02.2024;CUST-1108;CMP-13;facebook;social;5;1;0
SID-00392;07.06.2024;CUST-2120;(not set);google;cpc;2;1;0
SID-00393;29.06.2024;CUST-2313;(not set);google;cpc;5;1;0
SID-00394;30.01.2024;CUST-2302;(not set);google;cpc;2;1;1
SID-00395;02.06.2024;CUST-2070;(not set);google;cpc;2;1;0
SID-00396;08.12.2024;CUST-1506;(not set);youtube;video;3;0;0
SID-00397;29.04.2024;CUST-1175;(not set);youtube;video;4;1;0
SID-00398;18.08.2024;CUST-1093;(not set);newsletter;email;5;1;1
SID-00399;22.07.2023;CUST-2283;CMP-03;bing;cpc;3;1;1
SID-00400;18.08.2025;CUST-2145;(not set);youtube;video;5;0;0
SID-00401;19.06.2025;CUST-1994;CMP-05;(direct);none;3;0;0
SID-00402;17.02.2023;CUST-2210;CMP-08;google;cpc;1;1;0
SID-00403;15.05.2024;CUST-2335;CMP-06;facebook;social;7;1;0
SID-00404;31.05.2025;CUST-1352;(not set);google;cpc;9;0;0
SID-00405;12.12.2023;CUST-1691;(not set);bing;cpc;7;1;0
SID-00406;27.05.2025;CUST-2454;(not set);google;cpc;1;0;0
SID-00407;17.07.2024;CUST-1410;(not set);(direct);none;3;1;0
SID-00408;15.11.2023;CUST-1417;(not set);google;cpc;1;0;0
SID-00409;14.11.2023;CUST-1114;(not set);google;cpc;9;1;0
SID-00410;23.08.2024;CUST-2416;(not set);youtube;video;4;1;0
SID-00411;30.08.2024;CUST-1995;(not set);facebook;social;3;1;0
SID-00412;15.10.2024;CUST-1957;(not set);google;cpc;7;1;0
SID-00413;15.09.2025;CUST-1008;CMP-03;bing;cpc;2;1;0
SID-00414;26.06.2023;CUST-1471;CMP-02;youtube;video;2;1;0
SID-00415;10.10.2023;CUST-1919;(not set);google;cpc;7;1;1
SID-00416;05.01.2024;CUST-2271;(not set);youtube;video;2;1;1
SID-00417;19.04.2025;CUST-2374;(not set);youtube;video;2;1;1
SID-00418;02.12.2024;CUST-1118;CMP-14;google;cpc;2;1;0
SID-00419;24.07.2023;CUST-1987;CMP-10;newsletter;email;3;1;0
SID-00420;25.02.2025;CUST-1486;(not set);youtube;video;9;0;0
SID-00421;29.03.2023;CUST-1912;(not set);google;cpc;3;1;0
SID-00422;02.03.2025;CUST-2200;CMP-02;facebook;social;3;0;0
SID-00423;12.02.2025;CUST-1617;(not set);instagram;social;7;0;0
SID-00424;22.02.2023;CUST-2306;(not set);newsletter;email;9;0;0
SID-00425;20.03.2024;CUST-1413;CMP-06;facebook;social;2;1;0
SID-00426;12.12.2024;CUST-1052;(not set);(direct);none;2;1;0
SID-00427;21.09.2025;CUST-1818;(not set);bing;cpc;3;0;0
SID-00428;30.08.2024;CUST-1053;(not set);bing;cpc;5;0;0
SID-00429;13.09.2025;CUST-1439;(not set);bing;cpc;5;1;0
SID-00430;20.01.2024;CUST-1640;(not set);google;cpc;1;1;0
SID-00431;04.03.2025;CUST-1538;(not set);google;cpc;9;1;0
SID-00432;21.03.2025;CUST-1707;CMP-07;facebook;social;1;1;0
SID-00433;09.12.2023;CUST-1707;(not set);instagram;social;3;0;0
SID-00434;25.02.2023;CUST-1473;CMP-01;google;cpc;7;0;0
SID-00435;25.01.2024;CUST-2021;CMP-14;facebook;social;4;1;1
SID-00436;14.11.2024;CUST-1720;CMP-12;bing;cpc;5;1;0
SID-00437;21.08.2024;CUST-2040;(not set);bing;cpc;7;1;0
SID-00438;29.09.2024;CUST-1339;CMP-01;(direct);none;5;1;0
SID-00439;19.10.2024;CUST-2265;CMP-09;bing;cpc;2;0;0
SID-00440;17.12.2024;CUST-2321;CMP-05;google;cpc;3;1;0
SID-00441;14.03.2023;CUST-2006;(not set);youtube;video;2;1;0
SID-00442;22.11.2024;CUST-2110;CMP-08;google;cpc;9;1;0
SID-00443;04.02.2025;CUST-1961;CMP-03;instagram;social;2;0;0
SID-00444;23.06.2023;CUST-2488;CMP-14;google;cpc;3;1;0
SID-00445;17.04.2025;CUST-1508;(not set);facebook;social;3;0;0
SID-00446;23.04.2024;CUST-1945;(not set);google;cpc;4;0;0
SID-00447;05.04.2023;CUST-1293;(not set);google;cpc;7;1;1
SID-00448;22.06.2024;CUST-1189;(not set);facebook;social;4;0;0
SID-00449;21.10.2023;CUST-1377;CMP-12;newsletter;email;3;1;0
SID-00450;02.07.2023;CUST-2346;CMP-04;youtube;video;7;1;0
SID-00451;05.07.2025;CUST-1403;CMP-12;bing;cpc;1;0;0
SID-00452;22.06.2023;CUST-1227;(not set);google;cpc;7;1;0
SID-00453;30.10.2024;CUST-1512;CMP-05;facebook;social;3;1;0
SID-00454;14.03.2023;CUST-1659;CMP-08;newsletter;email;9;1;0
SID-00455;03.01.2025;CUST-1525;(not set);(direct);none;4;0;0
SID-00456;17.02.2023;CUST-2444;CMP-04;instagram;social;7;1;1
SID-00457;09.05.2025;CUST-2477;(not set);youtube;video;7;1;0
SID-00458;18.06.2023;CUST-1644;(not set);google;cpc;1;0;0
SID-00459;29.11.2023;CUST-1911;(not set);instagram;social;3;1;0
SID-00460;22.12.2024;CUST-1295;CMP-01;facebook;social;5;0;0
SID-00461;05.04.2023;CUST-1029;CMP-04;bing;cpc;1;1;0
SID-00462;19.02.2025;CUST-2385;(not set);instagram;social;5;0;0
SID-00463;28.09.2025;CUST-1207;(not set);(direct);none;3;0;0
SID-00464;26.03.2025;CUST-1627;(not set);(direct);none;7;0;0
SID-00465;05.07.2024;CUST-1355;(not set);youtube;video;5;1;0
SID-00466;02.08.2025;CUST-1181;CMP-09;google;cpc;1;1;0
SID-00467;21.05.2025;CUST-1954;CMP-01;google;cpc;3;1;0
SID-00468;19.06.2023;CUST-1268;(not set);instagram;social;4;1;0
SID-00469;12.03.2024;CUST-2462;CMP-07;facebook;social;5;1;0
SID-00470;27.02.2025;CUST-1583;(not set);google;cpc;3;1;0
SID-00471;02.06.2025;CUST-1570;CMP-04;facebook;social;5;0;0
SID-00472;07.01.2024;CUST-1715;(not set);newsletter;email;5;1;0
SID-00473;03.06.2024;CUST-1004;CMP-02;instagram;social;2;1;0
SID-00474;04.10.2024;CUST-1362;(not set);facebook;social;1;1;0
SID-00475;09.11.2024;CUST-2092;CMP-12;(direct);none;1;1;0
SID-00476;15.06.2024;CUST-1445;CMP-06;instagram;social;7;0;0
SID-00477;07.04.2024;CUST-1736;(not set);facebook;social;3;0;0
SID-00478;05.04.2024;CUST-1023;(not set);youtube;video;3;1;0
SID-00479;07.12.2024;CUST-2431;(not set);google;cpc;2;1;0
SID-00480;02.07.2023;CUST-1673;CMP-10;(direct);none;3;1;0
SID-00481;17.09.2023;CUST-1902;CMP-08;(direct);none;2;0;0
SID-00482;10.06.2024;CUST-2220;(not set);google;cpc;9;1;0
SID-00483;05.04.2023;CUST-2147;CMP-03;(direct);none;3;1;0
SID-00484;01.05.2025;CUST-2056;(not set);facebook;social;2;0;0
SID-00485;15.04.2024;CUST-1635;(not set);facebook;social;1;1;1
SID-00486;27.04.2023;CUST-2336;(not set);youtube;video;5;1;0
SID-00487;01.07.2025;CUST-1071;(not set);newsletter;email;4;0;0
SID-00488;29.06.2023;CUST-1762;CMP-11;newsletter;email;3;1;0
SID-00489;18.06.2023;CUST-2468;(not set);google;cpc;1;0;0
SID-00490;20.10.2024;CUST-2057;CMP-02;youtube;video;2;1;1
SID-00491;30.01.2024;CUST-2220;CMP-08;newsletter;email;2;0;0
SID-00492;24.08.2023;CUST-1263;(not set);facebook;social;2;1;0
SID-00493;30.04.2024;CUST-1175;(not set);newsletter;email;1;1;0
SID-00494;19.12.2024;CUST-1849;(not set);newsletter;email;3;1;1
SID-00495;27.03.2023;CUST-1508;CMP-13;facebook;social;4;1;0
SID-00496;22.11.2023;CUST-1246;(not set);facebook;social;9;1;0
SID-00497;12.04.2023;CUST-1811;(not set);google;cpc;1;1;0
SID-00498;16.05.2024;CUST-2244;CMP-07;youtube;video;3;1;0
SID-00499;08.01.2025;CUST-1852;(not set);facebook;social;4;0;0
SID-00500;01.06.2025;CUST-1042;(not set);facebook;social;9;1;1
SID-00501;14.05.2025;CUST-2004;(not set);facebook;social;3;1;0
SID-00502;06.06.2025;CUST-2376;CMP-05;instagram;social;9;0;0
SID-00503;27.07.2025;CUST-1341;CMP-01;google;cpc;2;1;0
SID-00504;19.08.2023;CUST-2181;(not set);instagram;social;3;1;0
SID-00505;18.07.2023;CUST-1863;(not set);youtube;video;3;1;0
SID-00506;25.03.2025;CUST-1189;(not set);(direct);none;1;1;0
SID-00507;29.04.2025;CUST-1549;(not set);(direct);none;4;1;0
SID-00508;25.02.2025;CUST-1464;CMP-03;newsletter;email;2;1;1
SID-00509;15.07.2023;CUST-2431;(not set);google;cpc;1;0;0
SID-00510;06.09.2025;CUST-1754;(not set);(direct);none;3;1;1
SID-00511;03.12.2024;CUST-1350;(not set);instagram;social;3;1;0
SID-00512;08.04.2023;CUST-2283;CMP-01;instagram;social;5;0;0
SID-00513;29.01.2024;CUST-2328;CMP-14;youtube;video;2;0;0
SID-00514;04.10.2023;CUST-1069;CMP-01;youtube;video;2;1;0
SID-00515;23.03.2024;CUST-1616;(not set);youtube;video;3;0;0
SID-00516;09.11.2024;CUST-1024;(not set);(direct);none;3;0;0
SID-00517;05.08.2023;CUST-2423;CMP-12;newsletter;email;2;1;0
SID-00518;06.08.2025;CUST-1754;(not set);google;cpc;9;1;0
SID-00519;22.10.2024;CUST-1317;(not set);google;cpc;1;0;0
SID-00520;28.03.2023;CUST-1093;(not set);bing;cpc;7;1;1
SID-00521;23.10.2023;CUST-1148;CMP-01;youtube;video;3;1;0
SID-00522;14.04.2025;CUST-1036;(not set);bing;cpc;1;0;0
SID-00523;22.04.2024;CUST-2476;CMP-02;newsletter;email;9;1;0
SID-00524;17.02.2025;CUST-2222;CMP-06;(direct);none;9;1;0
SID-00525;04.06.2024;CUST-2345;CMP-06;youtube;video;7;0;0
SID-00526;19.03.2024;CUST-2222;CMP-05;instagram;social;3;0;0
SID-00527;24.01.2025;CUST-1911;CMP-14;newsletter;email;3;1;0
SID-00528;26.12.2024;CUST-1783;CMP-12;google;cpc;1;0;0
SID-00529;25.05.2025;CUST-1152;(not set);google;cpc;3;0;0
SID-00530;26.02.2024;CUST-1568;(not set);newsletter;email;5;1;0
SID-00531;10.08.2023;CUST-1939;(not set);newsletter;email;2;0;0
SID-00532;22.04.2025;CUST-1953;(not set);youtube;video;4;0;0
SID-00533;22.07.2024;CUST-1788;(not set);newsletter;email;9;1;0
SID-00534;29.12.2024;CUST-2062;CMP-04;(direct);none;7;1;0
SID-00535;26.11.2023;CUST-1527;(not set);facebook;social;1;1;0
SID-00536;14.09.2024;CUST-1023;CMP-14;google;cpc;7;1;0
SID-00537;02.11.2023;CUST-1612;CMP-03;(direct);none;5;1;0
SID-00538;05.10.2024;CUST-2041;(not set);google;cpc;9;1;0
SID-00539;19.06.2025;CUST-1983;CMP-09;newsletter;email;3;0;0
SID-00540;05.07.2024;CUST-1001;(not set);facebook;social;2;0;0
SID-00541;19.10.2024;CUST-1239;(not set);google;cpc;3;0;0
SID-00542;02.04.2023;CUST-1903;CMP-12;google;cpc;9;0;0
SID-00543;16.10.2024;CUST-2050;(not set);newsletter;email;5;1;0
SID-00544;08.08.2023;CUST-2116;(not set);bing;cpc;3;1;1
SID-00545;08.11.2023;CUST-2222;CMP-02;(direct);none;2;1;0
SID-00546;05.04.2025;CUST-2360;(not set);google;cpc;3;0;0
SID-00547;22.08.2024;CUST-1172;(not set);instagram;social;9;0;0
SID-00548;14.02.2024;CUST-1012;(not set);instagram;social;3;1;1
SID-00549;12.08.2024;CUST-1373;CMP-04;facebook;social;1;1;0
SID-00550;25.08.2023;CUST-1789;CMP-08;youtube;video;5;1;0
SID-00551;24.09.2024;CUST-1306;(not set);instagram;social;3;1;0
SID-00552;03.09.2025;CUST-1862;CMP-12;facebook;social;4;1;0
SID-00553;26.02.2025;CUST-1989;(not set);bing;cpc;2;1;0
SID-00554;25.02.2024;CUST-2320;CMP-07;youtube;video;1;1;0
SID-00555;12.12.2024;CUST-2296;(not set);instagram;social;5;0;0
SID-00556;11.12.2023;CUST-1960;(not set);(direct);none;3;1;0
SID-00557;04.11.2023;CUST-1355;(not set);bing;cpc;2;0;0
SID-00558;24.12.2024;CUST-2243;(not set);bing;cpc;5;1;1
SID-00559;04.07.2023;CUST-2283;CMP-02;google;cpc;3;1;0
SID-00560;14.06.2024;CUST-2402;(not set);(direct);none;5;1;0
SID-00561;24.05.2023;CUST-1576;(not set);bing;cpc;1;1;0
SID-00562;05.06.2025;CUST-2008;CMP-06;youtube;video;1;1;0
SID-00563;22.02.2025;CUST-1714;(not set);facebook;social;7;1;1
SID-00564;18.02.2025;CUST-2022;CMP-13;facebook;social;7;1;0
SID-00565;05.12.2024;CUST-1752;(not set);bing;cpc;3;1;0
SID-00566;06.03.2024;CUST-1519;(not set);instagram;social;4;1;0
SID-00567;02.04.2024;CUST-1775;(not set);newsletter;email;1;1;0
SID-00568;29.12.2024;CUST-2248;(not set);google;cpc;5;0;0
SID-00569;07.06.2025;CUST-1360;CMP-05;google;cpc;2;1;0
SID-00570;01.04.2025;CUST-1438;(not set);instagram;social;2;0;0
SID-00571;22.01.2024;CUST-1776;(not set);youtube;video;3;1;1
SID-00572;25.12.2024;CUST-1298;CMP-08;bing;cpc;1;1;0
SID-00573;04.12.2023;CUST-1330;(not set);newsletter;email;7;1;0
SID-00574;13.04.2025;CUST-1641;(not set);instagram;social;1;1;1
SID-00575;23.05.2024;CUST-1638;(not set);(direct);none;5;1;0
SID-00576;25.01.2025;CUST-2070;CMP-09;google;cpc;3;0;0
SID-00577;12.11.2023;CUST-2261;(not set);instagram;social;9;1;1
SID-00578;29.06.2023;CUST-1566;(not set);google;cpc;3;1;0
SID-00579;06.12.2023;CUST-1446;(not set);bing;cpc;3;1;0
SID-00580;10.10.2023;CUST-1277;(not set);instagram;social;3;0;0
SID-00581;12.06.2024;CUST-2409;CMP-07;youtube;video;3;1;0
SID-00582;17.06.2025;CUST-2281;CMP-11;instagram;social;2;1;0
SID-00583;15.03.2025;CUST-2437;(not set);facebook;social;3;1;0
SID-00584;29.08.2025;CUST-1035;(not set);(direct);none;2;0;0
SID-00585;03.03.2023;CUST-2219;(not set);instagram;social;3;0;0
SID-00586;28.05.2024;CUST-2009;(not set);facebook;social;3;1;0
SID-00587;11.09.2023;CUST-1544;CMP-08;newsletter;email;7;1;0
SID-00588;11.02.2024;CUST-1455;(not set);bing;cpc;4;0;0
SID-00589;14.04.2023;CUST-1309;CMP-01;instagram;social;5;1;0
SID-00590;11.12.2024;CUST-1489;(not set);facebook;social;1;1;0
SID-00591;08.07.2025;CUST-1925;CMP-07;google;cpc;3;0;0
SID-00592;17.04.2024;CUST-1489;CMP-12;facebook;social;7;1;0
SID-00593;28.09.2024;CUST-1942;CMP-07;bing;cpc;4;1;1
SID-00594;05.05.2023;CUST-1423;(not set);facebook;social;2;0;0
SID-00595;23.06.2023;CUST-2274;(not set);(direct);none;4;1;0
SID-00596;12.02.2024;CUST-1864;(not set);newsletter;email;3;0;0
SID-00597;31.05.2024;CUST-1155;(not set);bing;cpc;4;1;0
SID-00598;15.05.2023;CUST-1398;(not set);facebook;social;1;1;0
SID-00599;13.09.2024;CUST-1685;CMP-07;instagram;social;1;0;0
SID-00600;04.05.2024;CUST-2197;(not set);facebook;social;7;0;0
SID-00601;01.06.2024;CUST-1061;CMP-12;newsletter;email;3;1;0
SID-00602;25.02.2025;CUST-1901;(not set);youtube;video;3;1;0
SID-00603;23.02.2023;CUST-1208;(not set);google;cpc;4;1;0
SID-00604;17.11.2024;CUST-2306;CMP-01;newsletter;email;2;1;0
SID-00605;08.01.2025;CUST-2400;(not set);(direct);none;3;1;0
SID-00606;22.09.2025;CUST-1362;(not set);youtube;video;3;0;0
SID-00607;24.12.2024;CUST-1496;(not set);instagram;social;2;1;0
SID-00608;27.01.2025;CUST-1563;(not set);(direct);none;4;1;1
SID-00609;04.02.2024;CUST-2315;(not set);facebook;social;4;1;0
SID-00610;04.10.2024;CUST-1338;CMP-13;(direct);none;5;0;0
SID-00611;20.02.2025;CUST-1961;(not set);facebook;social;9;1;0
SID-00612;05.12.2023;CUST-1157;CMP-14;google;cpc;3;1;0
SID-00613;20.01.2025;CUST-1234;CMP-05;(direct);none;5;0;0
SID-00614;29.06.2025;CUST-1355;CMP-01;(direct);none;3;0;0
SID-00615;02.03.2023;CUST-1395;CMP-09;facebook;social;1;1;0
SID-00616;06.11.2024;CUST-1667;CMP-13;newsletter;email;2;1;1
SID-00617;06.03.2025;CUST-1217;(not set);google;cpc;2;1;0
SID-00618;15.03.2025;CUST-1674;CMP-01;bing;cpc;2;0;0
SID-00619;01.08.2023;CUST-2180;(not set);google;cpc;2;1;1
SID-00620;28.05.2024;CUST-1682;(not set);(direct);none;4;1;0
SID-00621;21.08.2024;CUST-1854;CMP-05;facebook;social;9;1;0
SID-00622;30.09.2024;CUST-1425;CMP-06;bing;cpc;9;0;0
SID-00623;10.03.2023;CUST-1561;CMP-12;instagram;social;3;0;0
SID-00624;03.07.2023;CUST-2178;(not set);youtube;video;3;1;0
SID-00625;16.09.2023;CUST-2214;(not set);youtube;video;5;0;0
SID-00626;03.06.2025;CUST-1119;CMP-10;facebook;social;2;1;0
SID-00627;28.08.2024;CUST-1123;(not set);(direct);none;3;1;0
SID-00628;11.06.2025;CUST-1548;(not set);youtube;video;3;0;0
SID-00629;05.06.2024;CUST-1934;(not set);youtube;video;3;1;0
SID-00630;05.07.2024;CUST-1521;(not set);newsletter;email;3;1;0
SID-00631;12.05.2025;CUST-2329;(not set);newsletter;email;4;1;0
SID-00632;12.12.2024;CUST-1189;CMP-12;bing;cpc;1;1;0
SID-00633;28.04.2025;CUST-1375;(not set);(direct);none;2;1;0
SID-00634;05.05.2023;CUST-1168;CMP-06;bing;cpc;2;0;0
SID-00635;14.03.2024;CUST-2342;(not set);google;cpc;1;1;0
SID-00636;24.03.2024;CUST-1385;(not set);youtube;video;7;1;1
SID-00637;20.09.2024;CUST-1855;CMP-13;bing;cpc;3;1;1
SID-00638;14.06.2025;CUST-2163;CMP-13;instagram;social;1;1;0
SID-00639;27.06.2024;CUST-2188;CMP-12;(direct);none;3;1;0
SID-00640;21.06.2025;CUST-1506;(not set);google;cpc;9;1;1
SID-00641;12.08.2025;CUST-1919;(not set);google;cpc;3;0;0
SID-00642;24.05.2025;CUST-1708;CMP-11;bing;cpc;2;1;0
SID-00643;20.05.2023;CUST-1918;CMP-12;google;cpc;1;1;0
SID-00644;02.09.2023;CUST-1026;CMP-14;facebook;social;3;1;0
SID-00645;04.01.2025;CUST-1851;(not set);youtube;video;3;1;0
SID-00646;26.12.2024;CUST-1825;(not set);instagram;social;7;1;0
SID-00647;10.07.2024;CUST-1707;CMP-10;facebook;social;9;1;0
SID-00648;08.07.2023;CUST-1948;CMP-08;google;cpc;1;1;1
SID-00649;23.02.2025;CUST-1078;(not set);newsletter;email;5;1;0
SID-00650;02.08.2024;CUST-1277;CMP-11;bing;cpc;9;1;1
SID-00651;26.01.2025;CUST-1900;(not set);(direct);none;2;1;0
SID-00652;11.01.2024;CUST-1220;(not set);youtube;video;1;1;0
SID-00653;25.12.2023;CUST-2034;(not set);google;cpc;2;0;0
SID-00654;24.03.2023;CUST-1315;(not set);google;cpc;2;1;0
SID-00655;06.12.2023;CUST-1549;(not set);youtube;video;2;0;0
SID-00656;04.09.2023;CUST-1199;CMP-08;bing;cpc;9;1;1
SID-00657;01.02.2025;CUST-1167;CMP-06;(direct);none;4;1;0
SID-00658;18.02.2023;CUST-1130;CMP-04;(direct);none;3;1;0
SID-00659;21.04.2025;CUST-2176;(not set);newsletter;email;2;0;0
SID-00660;26.02.2023;CUST-2217;CMP-14;bing;cpc;2;0;0
SID-00661;08.07.2024;CUST-2052;(not set);bing;cpc;1;1;0
SID-00662;31.07.2024;CUST-1926;CMP-07;instagram;social;9;1;0
SID-00663;24.12.2024;CUST-1455;(not set);newsletter;email;9;1;0
SID-00664;01.08.2025;CUST-1914;(not set);google;cpc;9;0;0
SID-00665;05.08.2024;CUST-2062;(not set);google;cpc;3;0;0
SID-00666;07.08.2023;CUST-1623;CMP-08;youtube;video;3;1;0
SID-00667;01.08.2023;CUST-2456;(not set);facebook;social;5;1;0
SID-00668;16.05.2025;CUST-2429;(not set);facebook;social;2;1;0
SID-00669;30.09.2023;CUST-2092;(not set);youtube;video;5;1;0
SID-00670;15.04.2025;CUST-2268;CMP-08;newsletter;email;2;1;0
SID-00671;16.06.2025;CUST-1199;CMP-12;newsletter;email;5;1;1
SID-00672;14.03.2023;CUST-1658;(not set);facebook;social;5;1;0
SID-00673;23.12.2023;CUST-2027;(not set);youtube;video;2;1;0
SID-00674;17.04.2024;CUST-1332;(not set);bing;cpc;3;1;0
SID-00675;08.05.2024;CUST-1250;(not set);bing;cpc;3;1;0
SID-00676;05.10.2023;CUST-1828;CMP-04;instagram;social;9;1;0
SID-00677;21.09.2024;CUST-1405;(not set);google;cpc;3;1;0
SID-00678;14.08.2024;CUST-1471;(not set);google;cpc;3;0;0
SID-00679;15.06.2023;CUST-1689;(not set);instagram;social;7;1;1
SID-00680;11.04.2025;CUST-2329;(not set);newsletter;email;2;1;1
SID-00681;09.06.2025;CUST-1912;(not set);youtube;video;4;0;0
SID-00682;11.10.2023;CUST-1895;(not set);bing;cpc;2;1;0
SID-00683;07.03.2024;CUST-1328;(not set);newsletter;email;7;0;0
SID-00684;18.06.2025;CUST-1176;(not set);(direct);none;2;1;1
SID-00685;16.09.2023;CUST-1908;CMP-06;google;cpc;2;1;0
SID-00686;16.12.2024;CUST-1538;(not set);youtube;video;4;1;0
SID-00687;19.02.2025;CUST-1660;CMP-04;(direct);none;2;0;0
SID-00688;17.03.2024;CUST-2407;(not set);facebook;social;3;1;1
SID-00689;27.11.2023;CUST-2400;CMP-13;bing;cpc;3;1;1
SID-00690;07.10.2023;CUST-1956;CMP-11;facebook;social;4;1;0
SID-00691;23.04.2025;CUST-1859;CMP-10;google;cpc;2;1;0
SID-00692;28.03.2023;CUST-1610;CMP-13;facebook;social;3;1;0
SID-00693;12.01.2025;CUST-2435;CMP-10;bing;cpc;7;1;0
SID-00694;17.12.2024;CUST-1659;(not set);google;cpc;3;0;0
SID-00695;26.11.2023;CUST-1087;CMP-05;facebook;social;2;0;0
SID-00696;12.05.2023;CUST-1660;(not set);instagram;social;3;0;0
SID-00697;03.09.2025;CUST-1684;CMP-10;youtube;video;2;0;0
SID-00698;01.04.2025;CUST-2071;(not set);(direct);none;2;1;0
SID-00699;27.07.2025;CUST-1020;CMP-13;(direct);none;3;1;0
SID-00700;14.07.2024;CUST-2499;CMP-13;google;cpc;3;1;0
SID-00701;30.03.2024;CUST-2119;(not set);youtube;video;1;1;0
SID-00702;08.02.2024;CUST-1017;CMP-10;google;cpc;1;0;0
SID-00703;01.06.2024;CUST-1055;CMP-01;instagram;social;9;0;0
SID-00704;26.08.2023;CUST-1443;CMP-14;youtube;video;4;0;0
SID-00705;15.07.2023;CUST-2007;(not set);(direct);none;2;1;0
SID-00706;21.02.2025;CUST-1845;(not set);youtube;video;4;1;0
SID-00707;24.02.2023;CUST-1976;CMP-01;instagram;social;3;1;0
SID-00708;22.09.2024;CUST-1099;CMP-03;facebook;social;3;1;1
SID-00709;27.02.2024;CUST-2428;(not set);google;cpc;5;1;0
SID-00710;29.11.2023;CUST-1207;(not set);(direct);none;7;1;0
SID-00711;27.06.2023;CUST-2406;(not set);google;cpc;9;0;0
SID-00712;19.05.2025;CUST-2167;(not set);youtube;video;2;1;0
SID-00713;30.07.2024;CUST-2429;CMP-06;facebook;social;9;1;0
SID-00714;14.01.2024;CUST-1931;(not set);facebook;social;2;0;0
SID-00715;16.07.2023;CUST-1759;(not set);newsletter;email;9;1;0
SID-00716;14.04.2024;CUST-2151;(not set);google;cpc;2;1;0
SID-00717;14.08.2025;CUST-1588;CMP-12;google;cpc;3;1;1
SID-00718;14.05.2025;CUST-1600;(not set);instagram;social;4;1;0
SID-00719;05.08.2025;CUST-1941;CMP-07;bing;cpc;4;0;0
SID-00720;06.11.2024;CUST-2138;(not set);(direct);none;5;0;0
SID-00721;28.09.2024;CUST-2193;(not set);bing;cpc;7;0;0
SID-00722;16.09.2025;CUST-1575;CMP-14;youtube;video;2;1;1
SID-00723;11.02.2025;CUST-1364;(not set);facebook;social;9;1;0
SID-00724;31.12.2023;CUST-1954;CMP-14;instagram;social;3;0;0
SID-00725;06.04.2023;CUST-1781;CMP-13;bing;cpc;3;0;0
SID-00726;18.02.2023;CUST-1255;(not set);instagram;social;5;1;0
SID-00727;22.06.2024;CUST-1496;CMP-10;bing;cpc;7;1;0
SID-00728;19.10.2024;CUST-1495;(not set);(direct);none;2;1;0
SID-00729;21.02.2024;CUST-2239;CMP-14;(direct);none;3;0;0
SID-00730;03.12.2023;CUST-1569;(not set);newsletter;email;3;1;1
SID-00731;28.08.2024;CUST-1223;(not set);bing;cpc;2;0;0
SID-00732;12.12.2024;CUST-1900;(not set);instagram;social;5;1;0
SID-00733;18.12.2023;CUST-2482;(not set);instagram;social;2;0;0
SID-00734;28.02.2024;CUST-1552;CMP-01;google;cpc;2;1;0
